id,name,longitude,latitude,address,slowChargingPileCount,fastChargingPileCount,freq,chg_points
32075,共和世家,114.05301647496395,22.52431404060765,福田区福田区委旁益田路2004号共和世家,4,0,11332,4
12471,沙嘴红旗岭,114.03103255500068,22.524484629118295,沙头街道金地花园(北区)金地花园北区箭牌卫浴门口,4,0,6974,4
33206,玉雅居,114.18060105614882,22.558645082421545,广东省深圳市罗湖区莲塘街道罗沙路2068号,6,0,5669,6
928,南方电网充电站（福田汽车站）,114.00982266262076,22.53474764616448,广东省深圳市福田区白石路福田交通枢纽地下二层,6,6,5584,12
31312,金海湾花园二期,114.02860664271638,22.521851284351268,福田区福荣路46号金海湾花园二期,4,0,4718,4
31307,新天CBC,114.04823761102568,22.522912048189635,广东省深圳市福田区福保街道石厦北二街71号,8,0,3665,8
32041,星河明居,114.04791240079088,22.52529677023265,福田区福民路127号星河明居,2,0,2948,2
24651,深圳彩悦大厦充电站,114.02796163125464,22.61816322755466,深圳市龙华区留仙大道24号彩悦大厦地面停车场,14,1,2799,15
33082,嘉南美地,113.9144991800357,22.543140174939047,南山区南新路与深南大道交叉口西150米嘉南美地,3,0,2746,3
33007,景贝北小区,114.1369659656212,22.55809704716717,罗湖区怡景路1004号景贝北小区,2,0,2577,2
28139,弘都酒店,113.91018895288624,22.518163945670555,广东省深圳市南山区南山街道南新路1028号,10,0,2447,10
31895,皇庭彩园,114.05598699315348,22.5241959423478,福田区皇岗公园四街皇庭彩园,1,0,2412,1
11995,五矿大厦,114.11877785217024,22.540672097187315,罗湖区春风路3006号,1,0,2306,1
32095,天健阳光华苑,114.05072856725764,22.527934904677075,福田区石厦北六街2号天健阳光华苑,3,0,2287,3
24766,港中旅大厦充电站,114.05071165847238,22.54116896677293,福田区深南大道4011号香港中旅大厦停车场负三楼,18,0,2221,18
31948,合正佳园,114.0512486795083,22.528630826390817,福田区益田路3042号合正佳园,3,0,2129,3
33049,金怡华庭,114.05862050874497,22.5268738074926,福田区金田路2003号金怡华庭,6,0,2040,6
35429,金运家园,114.11667174616085,22.61061247453312,龙岗区中兴路42号金运家园,3,0,1954,3
42426,青禾马家龙充电站直流,113.9228170659127,22.554573139764056,深圳市南山区马家龙充电站,0,11,1930,11
32016,星河锦居,114.03917262061869,22.52181001333555,福田区福强路4103号星河锦居星河锦居,1,0,1685,1
33194,中南明珠苑,114.10675173347543,22.616582664989508,广东省深圳市龙岗区布吉街道吉华路240号西南方向46米,3,0,1648,3
31896,皇庭世纪,114.05258635749476,22.528718085040737,福田区益田路3006号皇庭世纪,2,0,1604,2
24475,深圳越海家园充电站,114.00278214092418,22.537817435301392,深圳市福田区紫竹六道与竹子林四路交汇处西北侧越海家园地面停车场,39,0,1598,39
24554,国皇大厦充电站,114.05918404105286,22.53091181553003,深圳市福田区金田路与滨河大道交汇处东南侧,7,1,1593,8
32962,水务集团罗芳管理处,114.14336287040597,22.54467104803405,罗湖区黄贝街道延芳路98号水务集团罗芳管理处,3,0,1583,3
41474,罗湖红岭集团南区住宅区,114.10282683025969,22.55232141234702,广东省深圳市罗湖区桂园街道红岭集团南区住宅区,0,0,1518,0
31941,鸿基花园,114.1161216902568,22.58492034716362,罗湖区金稻田路2055附近鸿基花园,2,0,1508,2
32088,云顶翠峰三期,114.05450513645364,22.521324785554345,福田区皇岗公园街2号云顶翠峰三期,1,0,1486,1
31364,粤海新村,114.13109202081162,22.57537648811176,罗湖区罗湖太安路78号粤海新村,3,0,1423,3
33250,嘉福花园,114.06091265570456,22.519931522398267,广东省深圳市福田区福保街道菩提路18号,2,0,1406,2
31994,丽阳天下名苑,114.04559578292668,22.52791633215257,福田区石厦北五街39附近丽阳天下名苑,8,0,1389,8
17260,深圳东方华都大厦充电站,114.1240456299182,22.553810270488174,广东省深圳市罗湖区文锦中路52号，东方都会负一楼停车场,8,0,1254,8
32030,星河国际,114.04902055023932,22.53436503247537,福田区福华三路269号星河国际,3,0,1186,3
32151,金中环商务大厦,114.05736089291062,22.536919092345286,福田区金田路3037金中环商务大厦,3,0,1155,3
31936,新丰大厦,114.1351118105754,22.567000098084424,罗湖区爱国路3019号新丰大厦新丰大厦,3,0,1133,3
35266,峰度天下,114.1485098097364,22.54471387849284,罗湖区延芳路罗芳村138号峰度天下,2,0,1113,2
12011,星河明居,114.04819257827762,22.52502696816856,福田区福民路南侧,4,0,1098,4
32104,西城丰和,113.87405335934028,22.590212165348163,宝安区西乡大道40号西城丰和,7,0,1075,7
35444,前海金岸,113.91268002081338,22.53601087542895,南山区桃园路前海金岸,5,0,1072,5
32040,景发花园,114.03410418815152,22.55347754440057,福田区莲花路2077号景发花园,3,0,1061,3
25399,卧龙阁小区,114.1394329234218,22.55400745407656,黄贝街道沿河北路1028-6号卧龙阁大厦地面停车场内（免费停车2小时）,5,0,1023,5
35420,东方美地苑,113.914084578142,22.541169180618574,南山区南山南新路与红花路交汇处关口路46号东方美地苑,1,0,1014,1
12000,国贸商业大厦,114.11520304094076,22.543991450462133,深圳市罗湖区人民南路,5,0,989,5
32110,鸿丰大酒店,113.90752088546648,22.51535208814217,南山区东滨路4096号濠盛商务中心鸿丰大酒店,8,0,988,8
13245,深圳京基晶都酒店充电站,114.10054581860882,22.541960598467597,广东省深圳市罗湖区深南东路金融中心大厦南座京基晶都酒店停车位（充电需达15元以上，免停车费3小时）,0,6,968,6
35265,金鼎大厦,114.11991094119,22.54425527091355,罗湖区向西村金鼎大厦,2,0,958,2
33223,惠中名苑,113.91282551421048,22.518762980374824,广东省深圳市南山区南山街道登良路99号,3,0,930,3
35403,康乐村,113.91326037824,22.529591308102503,南山区南新路2061号康乐村,1,0,922,1
12541,深圳广田集团大厦充电站,114.11841222087963,22.547207331508258,广东省深圳市罗湖区深南东路2102号,6,0,920,6
12041,皇岗公园,114.0593992197848,22.526183590492995,福田区福强路皇岗公园南门停车场内,0,5,917,5
11019,深圳南园枫叶大厦充电站,113.91663241800862,22.51923778169156,广东省深圳市南山区南山大道1040号,0,19,856,19
35405,嘉洲华苑,114.03898099953614,22.53108010576932,福田区滨河大道辅道嘉洲华苑,3,0,855,3
32132,南荔苑,113.910287717188,22.51549229977079,南山区东滨路4088号南荔苑,6,0,846,6
33213,天源梅林居,114.05328630430252,22.569108237741258,广东省深圳市福田区梅林街道中康路梅安居首层,3,0,833,3
10041,深圳寰宇大酒店,114.10072881804788,22.54733512568056,广东省深圳市罗湖区广东省深圳市罗湖区红岭中路环宇大厦一楼,1,0,827,1
35490,金域华府二期,114.03887162261124,22.602011379329667,龙华区梅龙大道金域华府二期,3,0,810,3
33235,金威大厦,114.10872417547937,22.54102707791377,广东省深圳市罗湖区南湖街道嘉宾路4047号,3,0,800,3
10066,深圳天安国际大厦充电站,114.1143175747131,22.54393387048802,广东省深圳市罗湖区人民南路3004号,11,0,799,11
33131,湖贝新村,114.1232818465306,22.55003527652792,广东省深圳市罗湖区东门街道乐园路36号,3,0,794,3
33201,荔树人家,114.0285065696182,22.529542977286425,广东省深圳市福田区沙头街道滨河大道辅道与车公庙立交交叉口西100米,3,0,786,3
31942,骏皇嘉园,114.04042929347094,22.52698146659882,福田区新洲九街骏皇嘉园,3,0,772,3
12457,南岗商务大厦充电站,113.91093897282532,22.530078954712263,南山街道南岗商务大厦中南海悦大酒店,18,0,772,18
31911,祥韵苑,114.04939071590312,22.529486448520228,福田区滨河大道与益田路交汇祥韵苑,3,0,769,3
33242,新秀村南区,114.13875032311164,22.54884887373586,广东省深圳市罗湖区黄贝街道延芳路24号,3,0,752,3
35102,云顶翠峰二期,114.05632322896722,22.52097475825699,福田区福强路2016号云顶翠峰二期,2,0,737,2
53206,特瓦特油富商城超级充电站,114.0429698664186,22.650279062651343,深圳市龙华区奋进路油富商城停车场,0,20,651,20
35417,朗苑,113.95867825157414,22.572608084101496,南山区珠光路朗苑,1,0,651,1
10039,投行大厦,114.0467882526478,22.53894723687676,广东省深圳市福田区广东省深圳市福田区福华一路115投行大厦,15,0,648,15
18137,深圳海心汇福园充电站,114.10540782586766,22.620812866055545,广东省深圳市龙岗区吉华路264号,32,0,640,32
32965,理想家园,114.12174181689188,22.592809578871183,龙岗区金稻田路1228号理想家园,12,0,638,12
33220,深华园,113.9136647152497,22.52037423967465,广东省深圳市南山区南山街道南园商业街a栋,3,0,635,3
12034,泰然科技园,114.01954516012935,22.535775052794637,泰然四路与泰然九路交界处露天停车场,3,0,634,3
28079,大世纪花园,114.12189722371896,22.613206866856327,广东省深圳市龙岗区布吉街道政清路21号,2,0,625,2
12635,嘉里建设广场,114.05302280001597,22.538304607808524,广东省深圳市中心4路1号（福华路与中心4路交汇处）,40,22,618,62
32015,星河华居,114.06525577673789,22.5262426686758,福田区福港路26号星河华居,2,0,618,2
32052,金运世纪大厦,114.014956452512,22.536929201522405,福田区深南大道6033金运世纪金运世纪大厦,5,0,617,5
35487,辛诚花园,114.0619324063496,22.53483414037113,广东省深圳市福田区福田街道福华三路11号,2,0,613,2
7485,深圳国际市长中心充电站,113.96169131537616,22.54186274021469,广东省深圳市南山区石洲中路55,5,0,612,5
31361,景园大厦,114.1003109537765,22.555460285628545,罗湖区松园路88号景园大厦,4,0,612,4
10037,海岸城广场,113.93077581099126,22.51998537098985,广东省深圳市南山区广东省深圳市南山区文心四路海岸城购物广场,12,0,610,12
33168,彩天名苑,114.06332096242608,22.53956891282392,广东省深圳市福田区福田街道彩田路3018-1号,3,0,610,3
18451,深圳金山大厦充电站,114.10423820520516,22.54327856801824,广东省深圳市罗湖区深南东路5033-南门,8,0,594,8
12450,清水河站,114.1014664142016,22.58274471184908,红岗路与清水河一路交界处，红岗路继续向北行驶20米即到，79路公交总站内,8,0,593,8
12020,维景酒店,114.11518009865368,22.557412238698333,深圳市罗湖区东门中路2088号,3,0,582,3
27202,深圳罗湖福德花园,114.12837745931,22.54909379256963,深圳市罗湖区深南东路1110号福德花园,5,2,575,7
929,南方电网充电桩（金光华广场）,114.11503781426389,22.542282578383844,广东省深圳市罗湖区人民南路2028号金光华广场B2,20,0,572,20
32999,书香门第上河坊,114.04174652584528,22.60138563406546,龙华区金龙路13号书香门第上河坊,5,0,571,5
35475,万科公园里花园三期,114.15091749540171,22.61028788128955,龙岗区翠山西一巷万科公园里花园三期,3,0,571,3
10246,海上世界广场,113.91126356725158,22.486676128285417,广东省深圳市南山区广东省深圳市南山区蛇口望海路1128号海上世界广场,21,0,569,21
24752,文锦渡口岸充电站,114.12769127377392,22.54254037545124,罗湖区沿河南路1188号文锦渡口岸停车楼五楼、六楼,50,0,567,50
33141,君临天下,114.04113102002822,22.5330293065774,广东省深圳市福田区沙头街道新沙街5号,3,0,566,3
31478,上丰花园,114.0064101187917,22.635318778075597,龙华区新区大道579号附近上丰花园,3,0,564,3
33026,御景华城,114.08085112329836,22.53529657829428,福田区华强南路与滨河路交汇处御景华城,12,0,561,12
35469,锦绣江南一期B区,114.0228850807074,22.63957547553172,龙华区人民路锦绣江南一期B区,6,0,557,6
31968,鸿基大厦,114.11649450641332,22.547476987788013,罗湖区东门中路1011号鸿基大厦,2,0,552,2
31952,缤纷年华,113.92354282394338,22.545571873081634,南山区艺园路荔香公园北侧缤纷年华,4,0,552,4
35406,嘉洲富苑,114.0407831324183,22.52825702023624,福田区新洲九街嘉洲富苑嘉洲富苑,3,0,546,3
28019,彩虹居,113.92777272907529,22.55203600158474,广东省深圳市南山区南头街道大新路38号,3,0,544,3
32149,新浩壹都,114.0639206802533,22.567407436728576,福田区彩田路7018号新浩壹都,10,0,538,10
31393,园东花园,114.0961769584421,22.55538288166205,福田区园岭东路与园岭八街交叉口西北100米园东花园,2,0,534,2
6792,深圳朗山酒店充电站,113.9462444211496,22.5601003183542,广东省深圳市南山区松坪山路7-2朗山酒店停车场,12,0,525,12
32059,时尚名苑,114.04899234417115,22.511920711965196,福田区桂花路与槟榔道交汇处时尚名苑,3,0,512,3
12004,天越翔园,114.16632289081424,22.56666924189265,罗湖区莲塘国威路,3,0,500,3
12026,信息枢纽大厦,114.04600661973588,22.541063985578035,深圳市福田区益田路5055号,4,0,494,4
12038,星河国际,114.04406523530255,22.537735230372597,福华三路269号,5,0,493,5
31342,林栖园,113.96931686229676,22.560990071325374,南山区龙井路53号附近林栖园,3,0,487,3
32019,润福园,114.0349235634202,22.52834078778472,福田区新洲五街59号润福园,1,0,479,1
31934,佳兆业城市广场一期,114.06915446367414,22.66285898871785,龙岗区坂雪岗大道佳兆业城市广场一期,3,0,473,3
31958,金祥都市花园,114.10494487431984,22.5885007043416,罗湖区红岗路1168号金祥都市花园,2,0,462,2
12449,宝安公园站,113.90336469131891,22.58654184696468,宝安公园东南门入口右侧,0,32,462,32
32978,鸿瑞花园,113.92227518181704,22.523925218113323,广东省深圳市南山区南山街道南光路65-7号,3,0,459,3
31893,金牛广场,113.9221179490544,22.53599847182364,南山区桃园路与南光路交汇处金牛广场,3,0,457,3
28104,雅馨居,114.1058604864237,22.551675163326784,广东省深圳市罗湖区桂园街道煤场路28号,3,0,453,3
25403,时尚新居充电站,114.1074490481656,22.57072858067125,笋岗街道宝岗路207号时尚新居地下停车场内,2,0,445,2
12466,皇岗公园充电站,114.0539425882619,22.51883911020793,福田街道福强路2088号皇岗公园,0,5,442,5
35477,文博宫公寓,114.09989748537951,22.60755694655628,龙岗区布吉西环路文博宫公寓,2,0,442,2
25395,大浪充电站,114.0156956945943,22.66900411003648,建辉路（三联村口公交站，128个快充）,0,117,441,117
35502,日豪名园,114.10428611365444,22.552366102524623,罗湖区宝安南路2139-2141号日豪名园,3,0,440,3
33208,余岭山庄,114.23628596641336,22.71254426337329,广东省深圳市龙岗区龙城街道余岭东路11号,3,0,427,3
31882,合正名园一期,114.03882608909076,22.54496292572486,福田区新闻路与景田南路交汇处合正名园一期,2,0,424,2
31443,庆安八卦岭厂房412栋,114.09277421457,22.567163305158346,福田区八卦岭八卦四路412栋庆安八卦岭厂房412栋,3,0,422,3
31388,凯悦绿城,114.0567825487544,22.52031422046809,福田区皇岗公园一街16号凯悦绿城,1,0,412,1
12014,金田大厦,114.11009530132706,22.541487891621884,深圳市罗湖区和平路1199号,1,0,411,1
10042,皇岗口岸停车场,114.0686075976773,22.52139233713529,广东省深圳市福田区广东省深圳市福田区皇岗口岸车港城7楼,3,0,411,3
31846,鸿润豪苑,114.1475695437802,22.605985534520123,龙岗区新塘东一巷与新塘街交叉口西南150米鸿润豪苑,3,0,407,3
31920,前海花园三期,113.90977461849276,22.536476194046333,南山区前海路与桃源路交汇处前海花园三期,2,0,402,2
33127,城建统建楼,114.08764893276307,22.542877259279138,广东省深圳市福田区深南中路2033号城建统建楼,3,0,402,3
33193,华景花园,114.05352662050342,22.567543594307203,广东省深圳市福田区梅林街道梅华路18号,2,0,402,2
32155,理想公馆,114.0564802180006,22.57275860724105,福田区梅林路和中康路的交界处东北位置（上梅林地铁站旁）理想公馆,3,0,396,3
12458,有色大厦,114.02156819648408,22.53792605691747,"深南大道6013号,中国有色大厦负二层停车场纯K车位",14,0,394,14
3892,深圳坪山区坪山体育中心充电点,114.33692543993124,22.67778105100648,广东省深圳市坪山区坪山体育中心停车场内,5,15,390,20
32146,南山茂业时代广场,113.9251861763792,22.522703927697,南山区南山区商业文化中心区海德二道南山茂业时代广场,3,0,385,3
35421,中粮鸿云花园,113.86286299948416,22.58241662797169,宝安区宝安大道与西乡大道交汇处东北面中粮鸿云花园,4,0,381,4
13247,深圳景元大厦充电站,114.10293252811351,22.626493570274643,广东省深圳市龙岗区S360(布龙路),7,0,381,7
33170,名仕阁,114.10295978003516,22.5453573958236,广东省深圳市罗湖区桂园街道解放西路4068号,3,0,376,3
35455,聚龙居,113.97148752964176,22.54080967545389,南山区深南大道9028号聚龙居,3,0,375,3
31341,草埔海关生活区,114.11450866636709,22.58372658692747,罗湖区金稻田路22285号草埔海关生活区,4,0,374,4
31902,香逸名园,114.03576099730202,22.54521012287716,福田区香梅路1036号香逸名园,3,0,373,3
31339,金碧花园,113.87309216826937,22.5921194070385,宝安区宝民二路152号金碧花园,3,0,369,3
12452,宝安游泳馆站,113.8811105554135,22.56320319836418,裕安一路与宝安大道交汇处,0,30,361,30
23605,南塘商业广场,114.1130249801799,22.54701376619349,罗湖区南庆街4号南塘商业广场,6,0,360,6
35404,康达苑,113.91375091521752,22.525861882177185,南山区南新路康达苑,1,0,359,1
12460,新世界中心,114.05058877497102,22.548128255472445,莲花街道益田路新世界中心负三层,47,0,357,47
24741,罗湖渔民村充电站,114.10715999276056,22.53590180600821,罗湖区和平路渔民村地下负二层,12,0,355,12
32022,擎天华庭,114.03907937266368,22.5539947842386,福田区景田路77号擎天华庭,7,0,353,7
31928,嘉洲豪园二期,114.03935629111828,22.52978423418173,福田区滨河大道9011号附近嘉洲豪园二期,2,0,347,2
33033,牛栏前大厦,114.03209765081984,22.636659446067053,龙华区民治大道642号附近牛栏前大厦,4,0,343,4
12023,莲花山东北门,114.11820693851844,22.564292996497624,莲花路与莲花支路交界处,6,0,341,6
11998,民乐P+R停车场,114.0465927120785,22.59447408354438,深圳市龙华新区民乐地铁站C出口P+R停车场,44,21,340,65
32050,富盈门,113.88480912650928,22.58908022116768,宝安区安78区前进二路与流塘路交汇处富盈门,3,0,337,3
35206,合正逸园,114.0652824610832,22.573007088003862,福田区梅林路与皇岗北路交汇北侧合正逸园,3,0,336,3
12461,红岭大厦,114.0989653513228,22.542093024941845,红岭南路,3,0,335,3
35166,福瑞阁,114.0370003668009,22.527176130172844,福田区新洲四街与新洲九街交汇处福瑞阁,1,0,333,1
32133,汇龙湾,114.02310138533409,22.625494033063163,龙华新区民塘路与红木街交叉口西100米汇龙湾,10,0,332,10
33093,金盛苑,113.9499140697894,22.581459843833205,南山区沙河西路3260号附近金盛苑,3,0,329,3
35121,滨海之窗1栋C单元,113.93097551201276,22.52302705686857,南山区海德三道36号滨海之窗1栋C单元,3,0,327,3
31475,百汇大厦,114.10192259999086,22.558196989399395,罗湖区松园北街3019号百汇大厦,8,0,327,8
32273,景新花园,114.04206528001792,22.55690793384344,福田区莲花路2002号景新花园,3,0,322,3
31914,东景花园,114.04306931582124,22.544679370665367,福田区新闻路与商报东路交界处东景花园,1,0,322,1
35103,东方海雅居,113.91899994747016,22.51898896731036,南山区南光路15号东方海雅居,1,0,318,1
32117,鹏基商务时空大厦,114.08992779352208,22.56361152625107,福田区八卦一路50号鹏基商务时空大厦鹏基商务时空大厦,7,0,317,7
32986,华达园一期,114.12386067253314,22.574969709048705,罗湖区翠竹路2058号华达园一期,3,0,316,3
33137,富茂新村,114.02909565300972,22.665228190956707,广东省深圳市龙华区龙华街道清泉路363号,4,0,315,4
35476,万科公园里花园四期,114.1522312681069,22.611248405589457,龙岗区德堂路万科公园里花园四期东侧100米路北万科公园里花园四期,8,0,313,8
12018,新世界中心,114.04517410081009,22.549954067900654,益田路6009号,6,0,310,6
33122,如意家园,113.91717372979582,22.53457749962339,广东省深圳市南山区常兴路102号如意家园,6,0,310,6
12016,宝安科技馆,113.90103615003206,22.56435122209753,宝城4区龙井二路95号,3,0,310,3
33104,华昱花园,114.11965019302492,22.614122401109,广东省深圳市龙岗区吉政路56号华昱花园,3,0,304,3
24518,深圳中泰燕南名庭充电站,114.0884525164982,22.548011874895327,深圳市福田区燕南路88号(振华路与燕南路交汇处)地下停车场,30,0,304,30
18201,深圳南山书城充电站,113.92471061323155,22.52331223636193,广东省深圳市南山区南海大道2899号,10,0,299,10
24523,深圳竹子林家园充电站,114.00688451361486,22.538558099427327,深圳市福田区竹子林五路11号附近竹子林花园停车场,8,0,298,8
35141,龙园创展大厦,114.10689012122492,22.546070043571337,罗湖区宝安南路2010号龙园创展大厦,3,0,294,3
33174,福涛东园,114.0609878620486,22.52445732841242,广东省深圳市福田区福田街道金田路1018号,3,0,294,3
31966,兰亭居,114.06610462340458,22.53018449467561,福田区福港路19号兰亭居,1,0,293,1
31949,康乐园,113.92144852456364,22.5201103867607,南山区南光路66号康乐园,2,0,293,2
35457,富春东方大厦,114.02075264564009,22.540428248475067,福田区深南大道7006号富春东方大厦,4,0,291,4
32066,华为荔枝苑公寓F区,114.07476455769576,22.635976040779116,龙岗区环城路西100米华为荔枝苑公寓F区,6,0,290,6
12465,民乐交通接驳设施社会停车场,114.04626737270274,22.59465968100428,民治街道R+P充电站,44,21,287,65
11018,深圳东方都会大厦充电站,114.1377086211166,22.55075828423723,广东省深圳市罗湖区沿河北路1002号,14,0,287,14
31956,金枫花园,114.14591876966465,22.551536836642768,罗湖区新秀路18号金枫花园,2,0,282,2
28034,东园新村,114.098078331266,22.541341191389908,广东省深圳市福田区南园街道埔尾路16-2号,3,0,281,3
21213,深圳金众金域阁充电站,114.02558517623952,22.60553888754315,广东省深圳市龙华区广东省深圳市宝安区致远南路,8,0,280,8
31827,杭钢富春商务大厦,114.01529549489425,22.53729449737738,福田区深南大道6031号杭钢富春商务大厦,2,0,278,2
12443,莲花山公园充电站,114.05771508592456,22.562089592460826,莲花街道莲花山公园入口右侧,6,0,278,6
12158,深圳民生金融大厦充电站,114.05991821065956,22.545395887515628,广东省深圳市福田区海田路1388号民生金融大厦地下停车场,9,0,271,9
33240,深业花园,114.06086570727447,22.548917899293,广东省深圳市福田区莲花街道海田路1012-2号,4,0,266,4
33045,嘉意台,114.0596462253735,22.52343302216846,福田区金田路1009号嘉意台,3,0,264,3
11997,星河世纪,114.06217785113282,22.54030259449541,福田区彩田路星河世纪,6,0,263,6
