name,longitude,latitude,address,isConnected,dcNum,acNum
仙湖植物园充电站,114.173745,22.581823,深圳市罗湖区莲塘仙湖路160号深圳仙湖植物园内停车库6楼6B,True,3,0
南山南科大充电站,113.99946299999999,22.597599,广东省深圳市南山区学苑大道南科大4号门,False,8,0
翠岭华庭站,114.046783,22.592948,深圳市龙华区新区大道3号翠岭华庭,True,14,0
西丽花卉中心充电站,113.937109,22.60279,深圳市南山区西丽街道沙河西路4821号深港花卉中心,True,93,0
仙湖植物园充电站,114.17876100000001,22.579701999999997,深圳市罗湖区莲塘仙湖路160号深圳仙湖植物园内,True,14,0
民乐P+R充电站扩建工程,114.05137430580359,22.59130759474411,深圳市龙华区民乐地铁站东南社会停车场,True,172,0
南山现代变电站充电站,114.017683,22.593998000000003,深圳市500KV现代变电站,True,2,0
罗湖育才花园小区充电站,114.12168999999999,22.583642,深圳市罗湖区东晓街道办事处金稻田路2047号育才花园小区地面停车场,True,6,0
宝安老国内货站充电站,113.822278,22.612992000000002,深圳市宝安区老国内货站停车场,False,0,20
宝安机场出港货站充电站,113.82103400000001,22.613049,深圳市宝安区机场出港货站地面停车场,False,0,40
宝安机场进港货站充电站,113.82103400000001,22.613049,深圳市宝安区机场进港货站,False,0,20
罗湖金穗居小区充电站,114.120631,22.583357,深圳市罗湖区东晓街道办事处金稻田路1147号金穗居小区地面停车场,True,6,0
同安物流园充电站,113.84631,22.610020000000002,深圳市宝安区西乡街道三围航空路30号同安物流园地面停车场,True,5,0
盐田国际文体中心充电站,114.25474399999999,22.569147,深圳市盐田区进港一路,True,12,0
翠山充电站,114.12299999999999,22.58089,深圳市罗湖区翠山路65号比亚迪华集祥修理厂首层,True,45,0
清水河充电站,114.115053,22.581252,深圳市罗湖区清水河一路22号清水河生活小区15号楼旁,True,41,0
比亚迪动物园充电站,113.96485600000001,22.594692000000002,深圳市南山区西丽动物园正门（停车场入口进去第一个路口左转）,True,92,0
清水河充电站,114.106311,22.579516,深圳市罗湖区清水河红岗路1088-1号附近,True,53,0
万象新天一期充电站,113.848601,22.602985999999998,深圳市宝安区宝安大道与固戍二路交汇处东北侧,True,6,0
东湖宾馆充电站,114.145257,22.573755,深圳市罗湖区沙湾路东湖宾馆,True,38,0
深圳市宝安区新园工业区充电站,113.854946,22.601679999999998,深圳市宝安区西乡街道固戍一路575号第一栋厂房一楼东边,True,3,0
盐田周大福集团总部充电站,114.249642,22.564028,深圳市盐田区协和路&nbsp;周大福集团大厦（地下停车场）,False,0,29
企龙山足球公园充电站,113.88864,22.597381,深圳市宝安区水库路企龙山足球公园,True,18,0
罗湖东乐花园92A景秀楼充电站,114.140216,22.571696,深圳市罗湖区东乐花园92A景秀楼,False,0,9
固戍新天地购物广场充电站,113.846865,22.599677,深圳市宝安区宝安大道4341号新天地购物广场,True,7,0
盐田公安分局充电站,114.24476100000001,22.56148,深圳市盐田区深盐路2078号盐田公安分局（负二层）,False,0,15
罗湖一建宿舍小区充电站,114.113997,22.573201,深圳市罗湖区清水河街道办事处红岗路1008号一建住宅小区地面停车场,True,6,0
南山深圳职业技术学院充电站,113.95058799999998,22.588507999999997,深圳市南山区沙河西路4089号深圳职业技术学院（留仙洞校区、官龙校区）,True,12,0
罗湖华景园充电站,114.176874,22.565256,深圳市罗湖区罗沙路4020号华景园别墅,False,0,21
比亚迪清水河充电站,114.112127,22.570107999999998,深圳市罗湖区清水河力能充电站地下室,False,0,51
盐田海山居停车场充电站,114.23891200000001,22.558509,深圳市盐田区海山路16号海山居停车场,False,0,15
南山博林天瑞充电站,113.972807,22.583146,深圳市南山区留仙大道北西丽博林天瑞,False,0,130
盐田供电局办公区域充电站,114.24073,22.55826,深圳市盐田区沙头角海龙路2号盐田供电局办公区域,True,10,0
裕兴科技园充电站,113.83695300000001,22.596609,深圳市宝安区固戍二路61号附近裕兴科技园旁边地面停车场,True,6,0
大鹏新大集散中心电动汽车充电站,114.508908,22.535860999999997,深圳市大鹏新区南澳街道新大集散中心,True,40,0
深圳市宝安区裕兴科技工业园,113.83708100000001,22.595975,深圳市宝安区西乡街道南昌社区固戍二路第三工业区裕兴科技工业园E栋一楼,True,6,0
万马爱充麦德龙站,114.10891699999999,22.569098,广东省深圳市罗湖区宝安北路4008号,True,22,0
宝安客运中心充电站,113.884681,22.590501999999997,深圳市宝安区西乡大道32号宝安客运中心汽车站,True,102,0
宝安客运中心前广场充电站,113.884681,22.590501999999997,深圳市宝安区西乡大道32号宝安客运中心汽车站,True,18,0
盐田图书馆充电站,114.23879,22.556467,深圳市盐田区深盐路2086号盐田图书馆旁,True,30,0
宝安客运中心公交充电站,113.88368100000001,22.590004,深圳市宝安区西乡大道32号宝安客运中心汽车站,True,16,0
雪仙丽充电站,113.859303,22.785263,广东省深圳市光明区马田街道松罗路58号深圳光明居家服饰创意谷,True,68,0
公明天虹商场充电站,113.89321000000001,22.78114,广东省深圳市光明区公明街道振明路122号天虹商场(公明店)停车场,True,19,3
深圳市公明欧式堡充电站,113.889596,22.781208,深圳欧式堡商业中心地面停车场,False,6,0
宝安洪桥头居委会充电站,113.841393,22.785038,深圳市宝安区燕罗街道洪桥头居委会停车场,True,5,0
公明田园路充电站,113.86393000000001,22.782594,深圳市光明区光明办事处光明新区薯田埔第五工业区,True,12,0
光明薯田埔社区充电站,113.873438,22.780776,深圳市光明新区薯田埔社区停车场,True,5,0
光明马田办事处（二办）停车场充电站,113.899529,22.775928,深圳市光明新区望胜路33号建设大厦,True,12,0
龙西充电站,114.24583100000001,22.742798,深圳市龙岗区龙城街道对面岭东路11号水木华程办公楼,True,34,0
深国际华通源物流中心充电站,114.033584,22.761141000000002,广东省深圳市龙华区观澜街道黎光村西纵一路,True,12,0
宝安集信名城一期充电站,113.849522,22.779423,广东省深圳市宝安区沙井新区松岗集信名城(沙江路北),True,6,0
龙华黎光社区公园充电站,114.029472,22.758657,广东省深圳市龙华区观澜黎光社区公园(黎光公园路北),False,16,0
万马爱充明卓兴工业园站,113.934886,22.767582,深圳市宝安区光明办事处明卓工业园,True,22,0
回龙埔公园充电站,114.243098,22.737349,深圳市龙岗区盐龙大道以南回龙埔公园北侧停车场,True,23,0
光明迳口村委三号光翠北路停车场充电站,113.955157,22.763627,深圳市光明区迳口村委三号光翠北路停车场,False,0,23
龙岗欢城广场充电站,114.26919299999999,22.734064,深圳市龙岗街道龙岗大道龙园路交汇处欢城广场,False,0,20
聚龙山公园充电站,114.39308700000001,22.723426999999997,深圳市坪山区青松西路聚龙山公园停车场,True,34,0
龙田充电站,114.357253,22.726151,深圳市坪山区龙田街道坪山大道99号（盘龙路与坪山大道交汇处）,True,11,0
松岗鑫展鸿充电站,113.81679399999999,22.776982999999998,深圳市宝安区松岗街道松福大道鑫展鸿工业园,True,7,0
光明办事处充电站,113.94736200000001,22.763408,深圳市光明区光明区光翠路北6号,True,12,0
中心城北充电站,114.24317099999999,22.735317000000002,广东省深圳市龙岗区龙平西路129号,False,0,32
罗湖泰宁花园停车场充电站,114.140722,22.564962,深圳市罗湖区爱国路3033号泰宁花园停车场,True,12,0
罗湖祥和花园一期充电站,114.168951,22.562088,广东省深圳市罗湖区聚宝路26号祥和花园一期地下停车场负一层,False,0,10
泥岗充电站,114.097004,22.567835000000002,深圳市罗湖区泥岗村大地苑停车场（泥岗地铁旁）,True,22,0
罗湖供电局停车场充电站,114.12938600000001,22.564418,深圳市罗湖区田贝三路1号罗湖供电局停车场,True,16,0
比亚迪仙台路充电站,114.18096000000001,22.559532,广东省深圳市罗湖区莲塘罗沙公路东方凤雅台对面,True,140,0
比亚迪凯丰路充电站,114.06331999999999,22.56963,广东省深圳市福田区凯丰路的士码头（喜憨儿洗车中心旁）,True,16,0
罗湖区桐景花园充电站,114.17371599999998,22.5593,深圳市罗湖区港莲路18号地下停车场负一层,False,0,28
罗湖城市东座充电站,114.169855,22.559366,深圳市罗湖区莲塘港莲路22号城市东座地下停车场,False,0,8
宝安宝兴花园充电站,113.877726,22.58745,深圳市宝安区西乡宝民二路宝兴花园,True,2,0
南山西丽人民医院充电站,113.94852900000001,22.580212,深圳市南山区西丽人民医院西北角,True,18,0
捷顺大厦充电站,114.06594399999999,22.568032000000002,深圳市福田区梅林路17号,True,8,0
盐田交警大队充电站,114.22912,22.553055999999998,深圳市盐田区田心东路2号盐田区交警大队,True,3,0
大鹏半岛国家地质公园充电站,114.52954799999999,22.5284,深圳市大鹏新区深圳南澳源兴度假村,True,10,0
宝安西乡街道金雅园充电站,113.879088,22.585760999999998,深圳市宝安区西乡街道金雅园内,False,2,4
福田依岚花园充电站,114.09089499999999,22.564775,深圳市福田区上步北路2009号笔架山依岚花园地下停车场负二层,False,0,30
罗湖田心裕田大楼充电站,114.10185600000001,22.563382999999998,深圳市罗湖区宝岗路217号,False,0,10
宝安西湾红树林公园2号地下车库充电站,113.835797,22.58924,深圳市宝安区西湾红树林公园2号地下车库,True,38,0
宝安西湾红树林公园1号地下车库充电站,113.835797,22.58924,深圳市宝安区西湾红树林公园1号地下车库,True,51,0
罗湖国检珠宝大厦充电站,114.127857,22.560457,深圳市罗湖区贝丽南路4号国检珠宝大厦地下停车场负一层,False,0,24
莱莱充电站,113.908606,22.581572,深圳市宝安区大宝路西一巷2号,True,3,0
宝安西乡嘉华花园充电站,113.88888500000002,22.582968,深圳市宝安区流塘路30号,True,6,0
I-GO深圳总部充电站,114.064921,22.565613,深圳市福田区梅林越华路1号人保大厦停车场,True,25,0
旭生西发充电站,113.863548,22.585257000000002,深圳市宝安区西乡街道共和工业路149号西乡共乐工业区B区东北门,True,12,0
大宝路安恒公司充电站,113.911777,22.580185,深圳市宝安区大宝路112号公交客运停车场,True,24,0
罗湖艺展中心充电站,114.106148,22.561294,深圳市罗湖区桃园路121号艺展中心室内停车场4-5F,False,0,24
罗湖龙屋小区充电站,114.12578899999998,22.55912,深圳市罗湖区翠竹街道办事处田贝一路62号龙屋小区地面停车场,True,6,0
莲花山电动汽车充电站,114.06304899999999,22.564772,深圳市福田区梅林片区奥仕达路凯丰社区公园旁,True,50,0
比亚迪长岭村充电站,114.188783,22.552854,广东省深圳市罗湖区长岭村（导航地点：罗沙路往盘山路充电站）,True,30,0
动漫产业基地充电站,114.13975400000001,22.557221,深圳市罗湖区怡景路2008号动漫产业基地,True,4,0
深圳市宝安区汇新安加油站充电站,113.879617,22.582287,深圳市宝安区庄边路汇新安加油站对面,True,6,0
宝安庭威工业园充电站,113.92160200000001,22.577631,深圳市宝安区67区留芳路6号庭威工业园2栋,True,1,0
盐田海涛小学充电站,114.235794,22.548067,深圳市盐田区海景二路1106号海涛小学-东门,True,4,0
罗湖体育馆充电站,114.15165400000001,22.555352,深圳市罗湖区罗沙公路经二路48号罗湖体育馆地下停车场,True,2,0
体育场充电站,114.093288058859,22.5599320675392,深圳市福田区上步北路与笋岗路交界处，体育场东门入口处。,True,11,0
南山深职院充电站,113.93188400000001,22.575426999999998,深圳市南山区深圳职业技术学院,False,2,16
福田运发汽修大楼充电站,114.054429,22.56345,深圳市福田区上梅林梅村路4号运发汽修大楼,True,2,0
宝安宝城计量中心停车场充电站,113.90987,22.577560000000002,深圳市宝安区宝城28区新安三路一巷47号大浪居委会旁,True,16,0
八卦岭站,114.098197,22.558889,深圳市福田区八卦二路526栋后方（天天饰展中心后方）,True,7,0
比亚迪体育休闲公园充电站,114.148432,22.554103,深圳东湖二路体育休闲公园停车场,True,97,0
洪浪北裕安居充电站,113.90616499999999,22.577112,深圳市宝安区上合32区裕安路裕安居停车场内,True,7,0
中兴人才公寓充电站,113.93828148780001,22.5735865432,深圳市南山区打石一路22号,True,3,0
宝安创锦1号停车场充电站,113.911728,22.576102,深圳市宝安创锦1号停车场,False,3,7
华强云产业园充电站,114.047789,22.562336,深圳市福田区梅林街道梅秀路1-1号深圳华强云产业园,True,4,0
彩田北充电站,114.059927,22.560889000000003,深圳市福田区宏威路彩田北地铁站A1出口停车场,True,19,0
罗湖怡泰中心充电站,114.12806599999999,22.553905,深圳市罗湖区文锦中路2090号怡泰中心地下停车场负二层,False,0,12
市二医院,114.08467432404301,22.557837482761897,福田区笋岗路深圳市二医院住院部地下车库负三层,True,10,0
罗湖西湖宾馆充电站,114.10975800000001,22.55404,深圳市罗湖区宝安南路西湖宾馆充电站停车场,True,54,0
天威花园充电站,114.06549,22.557987,深圳市福田区彩田北路6001号天威花园地面停车场,True,4,0
西乡体育中心中心充电站,113.853742,22.577885000000002,深圳市宝安区西乡街道西乡体育中心,True,16,0
梅林运发综合楼充电站,114.030111,22.559594,深圳市福田区梅林街道北环大道7030号运发梅林综合楼,True,28,0
罗湖怡景花园充电站,114.126653,22.550379,深圳市罗湖区怡景花园桂花楼旁停车场,False,0,18
波顿研发大楼充电站,113.939769,22.567586,深圳市南山区创科路与茶光路交叉口东南150米波顿研发大楼负一层,True,5,0
罗湖东方尊峪充电站,114.107753,22.551326,深圳市罗湖区长岭路东方尊峪1、2、6、8栋,False,0,132
宝安49区充电站,113.887739,22.572095,深圳市宝安区新安街道鸿昌花园,True,20,0
罗湖深港豪苑充电站,114.109954,22.550019,深圳市罗湖区C437W437宝安路深港豪苑配电房,False,0,24
深圳罗湖福德花园,114.13345,22.546389,深圳市罗湖区深南东路1110号福德花园,True,2,0
龙珠军苑地面停车场充电站,113.987362,22.560053,深圳市南山区龙苑路9号龙珠军苑小区地上停车场,True,2,0
荔枝公园,114.09825218434901,22.5484855092578,福田区红荔路与同德路交汇处（深圳少儿图书馆左侧停车场内）,True,15,0
福田景洲大厦充电站,114.04848100000001,22.552961,深圳市福田区景洲大厦室外停车场,True,6,0
莲花山公园东南门,114.058055555556,22.5519444444444,深圳市福田区红荔路与鹏程五路交叉口西北200米,True,14,0
比亚迪侨城北充电站（只对纯电动出租车开放）,113.992382,22.55772,广东省深圳市南山区侨城北充电站,True,40,0
福田莲花二村停车场充电站,114.069727,22.550245999999998,深圳市福田区红荔路5002号莲花二村停车场,False,0,29
回品酒店充电站,114.08195900000001,22.548502,深圳市福田区红荔路3015号,True,3,0
上步站,114.084088,22.547873000000003,深圳市福田区上步工业区303栋旁,True,7,0
科陆大厦充电站,113.94166299999999,22.561419,深圳市南山区宝深路与朗山三号路交叉口西南50米科陆大厦停车场内,True,25,0
科陆大厦充电站,113.94114099999999,22.561394,深圳市南山区宝深路与朗山三号路交叉口西南50米科陆大厦停车场内,True,5,0
科陆大厦调试充电站,113.94114099999999,22.561394,深圳市南山区宝深路与朗山三号路交叉口西南50米科陆大厦A座附近,True,10,0
科陆大厦充电站,113.94114099999999,22.561394,深圳市南山区宝深路与朗山三号路交叉口西南50米科陆大厦停车场内,True,20,0
现代演艺中心充电站,114.070799,22.548136,深圳市福田区华富街道红荔西路5003-1号现代苑(红荔路),True,8,0
莲花山公园西门,114.050360502614,22.549724909324397,深圳市福田区莲花山公园西门停车场,True,31,0
南山运发城巴充电站,113.96911899999999,22.557267,深圳市南山区沙河东路257号,True,2,0
福田供电局停车场充电站,114.084047,22.546035,深圳市福田区福田供电局内,True,10,0
比亚迪景田市场充电站,114.04620200000001,22.549437,深圳市福田区景田综合市场比亚迪电动汽车充电站,True,24,0
宝晖大厦充电站,113.89591499999999,22.563944,深圳市宝安区新安街道兴华路69号宝晖商务酒店,True,26,0
听泉居充电站,114.009901,22.552645000000002,深圳市福田区香蜜湖街道安托山六路听泉居旁边107公交总站,True,54,0
宝安供电局本部充电站,113.909398,22.562339,深圳市宝安供电局停车场,True,8,0
罗湖深圳供电局人民桥充电站,114.112889,22.542606,罗湖区深南东路4020号深圳供电局地面停车场,True,8,0
罗湖深房广场充电站,114.11788999999999,22.5415,深圳市罗湖区人民南路3005号深房广场,False,0,10
欧洲城迪卡侬停车场,113.965849,22.555834,深圳市南山区沙河东路255号迪卡侬停车场,True,24,0
欧洲城宜家停车场充电站,113.96634099999999,22.555609,深圳市南山区欧洲城宜家停车场,True,40,0
罗湖供电南苑充电站,114.112646,22.541217,深圳市罗湖区宝安南路1502,False,0,8
万马爱充F518创意园区站,113.86075,22.565491,深圳市宝安区宝源路F518时尚创意园内停车场,True,25,10
朗山酒店充电站,113.950921,22.556101,深圳市南山区科技园北区朗山路7号,True,17,0
海裕停车楼充电站,113.88353799999999,22.562672,深圳市宝安区罗田路明玉路交叉口海裕停车场,True,38,0
奥特讯电力大厦充电站,113.95188600000002,22.555035,深圳市南山区松坪山路5号奥特讯电力大厦负一楼,True,61,0
宝安马鞍山小区充电站,113.863192,22.56385,深圳市宝安西乡街道马鞍山小区,True,5,0
甲岸停车场充电站,113.90416840228201,22.5593844809141,深圳市宝安区海雅缤纷城公交站台旁,True,32,0
博达大厦充电站,113.988225,22.550979,深圳市南山区深云路6号博达大厦,True,2,0
奥特讯电力大厦后广场充电站,113.95121699999999,22.554598000000002,深圳市南山区松坪山路5号奥特讯电力大厦后广场,True,21,0
深圳南山南玻电子大厦,113.941911,22.5553,深圳市南山区西丽街道科技北三路1号南玻电子大厦1楼A2,True,20,0
滨江大厦充电站,114.10276599999999,22.537964000000002,深圳市福田区红岭南路30号滨江大厦地面停车场,True,1,0
西乡大铲湾充电站,113.85151100000002,22.560554999999997,深圳市宝安区西乡街道金湾大道1006号,True,54,0
特发信息港充电站,113.950153,22.550392000000002,深圳市南山区科技园特发信息科技大厦,True,32,0
大铲湾充电站-专用,113.850877,22.560088,深圳市宝安区西乡街道大铲湾公交总站,True,38,0
福田香蜜公园充电站,114.02561299999999,22.542248999999998,深圳市福田区农园路30号香蜜公园,True,10,0
马家龙艺园充电站,113.927697,22.551668,深圳市南山区艺园路163号附近,True,91,0
马家龙充电站,113.93064199999999,22.551228,深圳市南山区北环南海立交辅道,True,134,0
高新区生物孵化器充电站,113.940312,22.5499,深圳市南山区南新中一道10号,True,12,0
福田城建购物公园北园充电站,114.054313,22.536353,深圳市福田区城建购物公园北园地下停车场负一层,False,0,148
怡景中心充电站,114.05976000000001,22.535799,深圳市福田区福华一路3号中心城广场,True,2,0
投行大厦充电站,114.051892,22.536303,深圳市福田区福华一路投行大厦,True,2,0
华侨大厦充电站,114.116091,22.530171,深圳市罗湖区和平路1043号,True,3,0
嘉里建设广场充电站,114.05785900000001,22.535312,深圳市福田区福田中心区中心4路1号,True,22,0
天御香山1期充电站,114.019847,22.538776000000002,深圳市福田区红荔西路与农轩路交汇处地面停车场,True,8,0
华侨大厦,114.11642900000001,22.528608,深圳市罗湖区和平路1043号,True,3,0
软件园一期充电站,113.93956200000001,22.544518,深圳市南山区高新中三道2号软件园一期（1栋旁）,True,8,0
南山区创新大厦地下停车场,113.92347099999999,22.544225,深圳市南山区马家龙创新大厦,False,0,75
城中雅苑充电站,114.05255600000001,22.531425,深圳市福田区新洲路与福华三路交汇处城中雅苑小区地下停车场,True,2,0
联合广场充电站,114.069294,22.529837,深圳市福田区滨河大道5022号,True,1,0
南山中钢大厦充电站,113.940096,22.541613,深圳南山中钢大厦停车场,False,5,5
福田区竹子林紫竹三路路边桩充电站,114.006023,22.535082,广东省深圳市福田区竹子林紫竹三路,True,4,0
福田会展中心充电站,114.05778799999999,22.530022,深圳市福田区会展中心室外停车场西北角,True,11,0
